Time,Open,High,Low,Close,Adj Close,Volume,bullish,volume_before_1,volume_diff_last_hour,volume_before_2,volume_diff_last_2_hour,volume_before_3,volume_diff_last_3_hour,volume_before_4,volume_diff_last_4_hour,volume_before_5,volume_diff_last_5_hour,close_before_1,close_diff_last_hour,close_before_2,close_diff_last_2_hour,close_before_3,close_diff_last_3_hour,close_before_4,close_diff_last_4_hour,close_before_5,close_diff_last_5_hour,close_before_6,close_diff_last_6_hour,close_before_7,close_diff_last_7_hour,close_before_8,close_diff_last_8_hour,close_before_9,close_diff_last_9_hour,SMA_15,SMA_30,SMA_indicator,SMA_indicator_before_1,SMA_indicator_before_2,SMA_indicator_before_3,SMA_indicator_before_4,Upper_Bollinger,Lower_Bollinger,Middle_Bollinger,close_diff_Upper_Bollinger,close_diff_Lower_Bollinger,Bollinger_indicator,Bollinger_indicator_before_1,Bollinger_indicator_before_2,Bollinger_indicator_before_3,Bollinger_indicator_before_4,true_range,holiday_day_diff_before,date,weekday,time,mean_sentiment_score,median_sentiment_score,std_sentiment_score,max_sentiment_score,min_sentiment_score
01-02-2019 13:30,388.6400146,388.8295898,386.6600037,386.9200134,386.9200134,317377,1,309473,-384431,693904,8822,685082,-592745,1277827,459161,818666,187446,388.5549927,-0.075012207,388.6300049,-2.049987793,390.6799927,0.029998779,390.6499939,5.229980469,385.4200134,1.630004883,383.7900085,0.890014648,382.8999939,-0.559997559,383.4599915,-1.670013428,385.1300049,1.869995117,386.4440002,378.6603485,1,1,1,1,1,397.1902008,374.7377961,385.9639984,-10.27018734,12.18221737,2,2,2,2,2,2.169586182,4,1,4,5,0.275049299,0.275049299,,0.275049299,0.275049299
01-02-2019 14:30,386.9500122,387.9899902,385.9816895,387.7049866,387.7049866,357235,1,317377,7904,309473,-384431,693904,8822,685082,-592745,1277827,459161,386.9200134,-1.634979248,388.5549927,-0.075012207,388.6300049,-2.049987793,390.6799927,0.029998779,390.6499939,5.229980469,385.4200134,1.630004883,383.7900085,0.890014648,382.8999939,-0.559997559,383.4599915,-1.670013428,386.4243327,379.5128479,1,1,1,1,1,392.4250217,381.7774746,387.1012482,-4.720035155,5.927511962,2,2,2,2,2,2.008300781,4,1,4,6,0.247254665,0.296198994,0.087016598,0.314967841,0.072822198
01-02-2019 15:30,387.6705933,388.4400024,386.5599976,387.3999939,387.3999939,449620,1,357235,39858,317377,7904,309473,-384431,693904,8822,685082,-592745,387.7049866,0.784973145,386.9200134,-1.634979248,388.5549927,-0.075012207,388.6300049,-2.049987793,390.6799927,0.029998779,390.6499939,5.229980469,385.4200134,1.630004883,383.7900085,0.890014648,382.8999939,-0.559997559,386.3953328,380.3815145,1,1,1,1,1,392.3046459,381.7638508,387.0342484,-4.904651968,5.636143057,2,2,2,2,2,1.880004883,4,1,4,7,0.231620611,0.236839727,0.111760361,0.41478619,-0.201264307
04-02-2019 09:30,388.5,394.8299866,388.2950134,393.3688049,393.3688049,1195047,1,449620,92385,357235,39858,317377,7904,309473,-384431,693904,8822,387.3999939,-0.304992676,387.7049866,0.784973145,386.9200134,-1.634979248,388.5549927,-0.075012207,388.6300049,-2.049987793,390.6799927,0.029998779,390.6499939,5.229980469,385.4200134,1.630004883,383.7900085,0.890014648,386.7812541,381.4301412,1,1,1,1,1,393.2330989,381.3172795,387.2751892,0.135706017,12.05152543,1,2,2,2,2,7.429992676,1,4,0,1,0.174037676,0.184586294,0.176739241,0.461690813,-0.252957463
04-02-2019 10:30,393.269989,393.6460876,391.8699951,391.980011,391.980011,409093,1,1195047,745427,449620,92385,357235,39858,317377,7904,309473,-384431,393.3688049,5.968811035,387.3999939,-0.304992676,387.7049866,0.784973145,386.9200134,-1.634979248,388.5549927,-0.075012207,388.6300049,-2.049987793,390.6799927,0.029998779,390.6499939,5.229980469,385.4200134,1.630004883,387.3232544,382.3994751,1,1,1,1,1,393.2755207,381.2948589,387.2851898,-1.295509757,10.68515209,2,1,2,2,2,1.776092529,1,4,0,2,,,,,
04-02-2019 11:30,392.0400085,393.0100098,391.8500061,392.0599976,392.0599976,338351,1,409093,-785954,1195047,745427,449620,92385,357235,39858,317377,7904,391.980011,-1.388793945,393.3688049,5.968811035,387.3999939,-0.304992676,387.7049866,0.784973145,386.9200134,-1.634979248,388.5549927,-0.075012207,388.6300049,-2.049987793,390.6799927,0.029998779,390.6499939,5.229980469,387.9099202,383.2318085,1,1,1,1,1,393.7989295,381.1184503,387.4586899,-1.738931902,10.94154726,2,2,1,2,2,1.160003662,1,4,0,3,,,,,
04-02-2019 12:30,392.1300049,392.452301,391.9599915,392.1000061,392.1000061,246266,1,338351,-70742,409093,-785954,1195047,745427,449620,92385,357235,39858,392.0599976,0.079986572,391.980011,-1.388793945,393.3688049,5.968811035,387.3999939,-0.304992676,387.7049866,0.784973145,386.9200134,-1.634979248,388.5549927,-0.075012207,388.6300049,-2.049987793,390.6799927,0.029998779,388.374587,384.1268087,1,1,1,1,1,394.3341566,380.9932238,387.6636902,-2.234150449,11.10678228,2,2,2,1,2,0.49230957,1,4,0,4,,,,,
04-02-2019 13:30,392.1000061,394.4500122,392.0400085,394.4317017,394.4317017,345035,1,246266,-92085,338351,-70742,409093,-785954,1195047,745427,449620,92385,392.1000061,0.040008545,392.0599976,0.079986572,391.980011,-1.388793945,393.3688049,5.968811035,387.3999939,-0.304992676,387.7049866,0.784973145,386.9200134,-1.634979248,388.5549927,-0.075012207,388.6300049,-2.049987793,389.1060343,385.0856822,1,1,1,1,1,395.3197961,380.6672553,387.9935257,-0.888094477,13.76444641,2,2,2,2,1,2.410003662,1,4,0,5,0.005325916,-0.110805027,0.216870255,0.255531728,-0.128748953
04-02-2019 14:30,394.4500122,395.9899902,394.4500122,395.1000061,395.1000061,546106,1,345035,98769,246266,-92085,338351,-70742,409093,-785954,1195047,745427,394.4317017,2.331695557,392.1000061,0.040008545,392.0599976,0.079986572,391.980011,-1.388793945,393.3688049,5.968811035,387.3999939,-0.304992676,387.7049866,0.784973145,386.9200134,-1.634979248,388.5549927,-0.075012207,389.9193685,386.0730153,1,1,1,1,1,396.349187,380.3898664,388.3695267,-1.249180867,14.71013973,2,2,2,2,2,1.558288574,1,4,0,6,0.269046582,0.269046582,0.09785827,0.338242829,0.199850336
04-02-2019 15:30,395.019989,397.0700073,394.6099854,396.9599915,396.9599915,566867,1,546106,201071,345035,98769,246266,-92085,338351,-70742,409093,-785954,395.1000061,0.668304443,394.4317017,2.331695557,392.1000061,0.040008545,392.0599976,0.079986572,391.980011,-1.388793945,393.3688049,5.968811035,387.3999939,-0.304992676,387.7049866,0.784973145,386.9200134,-1.634979248,390.7973674,387.1655151,1,1,1,1,1,397.5749731,380.4750788,389.0250259,-0.614981619,16.48491265,2,2,2,2,2,2.460021973,1,4,0,7,0.176048427,0.177643508,0.119803805,0.331163436,-0.253177434
05-02-2019 09:30,400.75,404.3900146,399.5499878,403.6199951,403.6199951,1560841,1,566867,20761,546106,201071,345035,98769,246266,-92085,338351,-70742,396.9599915,1.859985352,395.1000061,0.668304443,394.4317017,2.331695557,392.1000061,0.040008545,392.0599976,0.079986572,391.980011,-1.388793945,393.3688049,5.968811035,387.3999939,-0.304992676,387.7049866,0.784973145,392.0106995,388.4668488,1,1,1,1,1,400.3670783,379.7189721,390.0430252,3.252916803,23.90102302,1,2,2,2,2,7.430023193,0,5,1,1,0.144603587,0.183551371,0.203962096,0.493892968,-0.455668271
05-02-2019 10:30,403.5899963,405.6900024,403.0599976,403.7999878,403.7999878,872969,1,1560841,993974,566867,20761,546106,201071,345035,98769,246266,-92085,403.6199951,6.660003662,396.9599915,1.859985352,395.1000061,0.668304443,394.4317017,2.331695557,392.1000061,0.040008545,392.0599976,0.079986572,391.980011,-1.388793945,393.3688049,5.968811035,387.3999939,-0.304992676,392.8873657,389.7615153,1,1,1,1,1,402.7101619,379.2428869,390.9765244,1.089825943,24.55710094,1,1,2,2,2,2.630004883,0,5,1,2,0.232572051,0.160758346,0.180162448,0.437566459,0.099391349
05-02-2019 11:30,403.7600098,406.8999939,403.7099915,406.8500061,406.8500061,728131,1,872969,-687872,1560841,993974,566867,20761,546106,201071,345035,98769,403.7999878,0.179992676,403.6199951,6.660003662,396.9599915,1.859985352,395.1000061,0.668304443,394.4317017,2.331695557,392.1000061,0.040008545,392.0599976,0.079986572,391.980011,-1.388793945,393.3688049,5.968811035,393.9653666,390.3651825,1,1,1,1,1,405.3016619,378.9903883,392.1460251,1.54834425,27.85961779,1,1,1,2,2,3.190002441,0,5,1,3,0.268386312,0.268386312,0.13345356,0.362752229,0.174020395
05-02-2019 12:30,406.8731995,408.4599915,405.75,408.1650085,408.1650085,862463,1,728131,-144838,872969,-687872,1560841,993974,566867,20761,546106,201071,406.8500061,3.050018311,403.7999878,0.179992676,403.6199951,6.660003662,396.9599915,1.859985352,395.1000061,0.668304443,394.4317017,2.331695557,392.1000061,0.040008545,392.0599976,0.079986572,391.980011,-1.388793945,395.2677002,391.0190165,1,1,1,1,1,407.6351891,379.1833626,393.4092758,0.529819461,28.98164599,1,1,1,1,2,2.709991455,0,5,1,4,0.169882418,0.161120564,0.135146017,0.412344635,-0.061367881
05-02-2019 13:30,408.1700134,409.0852051,407.0212097,408.4399109,408.4399109,571335,1,862463,134332,728131,-144838,872969,-687872,1560841,993974,566867,20761,408.1650085,1.315002441,406.8500061,3.050018311,403.7999878,0.179992676,403.6199951,6.660003662,396.9599915,1.859985352,395.1000061,0.668304443,394.4317017,2.331695557,392.1000061,0.040008545,392.0599976,0.079986572,396.5933614,391.5743469,1,1,1,1,1,409.6104941,379.6730478,394.6417709,-1.170583177,28.76686308,2,1,1,1,1,2.063995361,0,5,1,5,0.201534238,0.220146254,0.074794332,0.293729633,0.037011731
05-02-2019 14:30,408.3200073,410.25,407.7600098,409.7000122,409.7000122,720443,1,571335,-291128,862463,134332,728131,-144838,872969,-687872,1560841,993974,408.4399109,0.274902344,408.1650085,1.315002441,406.8500061,3.050018311,403.7999878,0.179992676,403.6199951,6.660003662,396.9599915,1.859985352,395.1000061,0.668304443,394.4317017,2.331695557,392.1000061,0.040008545,398.112028,392.2780141,1,1,1,1,1,411.5939684,380.1175733,395.8557709,-1.893956212,29.58243888,2,2,1,1,1,2.489990234,0,5,1,6,0.200712157,0.20767884,0.155807782,0.432563126,-0.315358132
05-02-2019 15:30,409.7481079,410.6987,409.4500122,409.980011,409.980011,843039,1,720443,149108,571335,-291128,862463,134332,728131,-144838,872969,-687872,409.7000122,1.260101318,408.4399109,0.274902344,408.1650085,1.315002441,406.8500061,3.050018311,403.7999878,0.179992676,403.6199951,6.660003662,396.9599915,1.859985352,395.1000061,0.668304443,394.4317017,2.331695557,399.5970296,393.0106812,1,1,1,1,1,413.5570018,380.0875416,396.8222717,-3.576990851,29.89246937,2,2,2,1,1,1.248687744,0,5,1,7,0.107775155,0.1604992,0.201032412,0.446038514,-0.314822972
06-02-2019 09:30,411.2900085,412.1000061,405.75,409.2099915,409.2099915,1578754,1,843039,122596,720443,149108,571335,-291128,862463,134332,728131,-144838,409.980011,0.279998779,409.7000122,1.260101318,408.4399109,0.274902344,408.1650085,1.315002441,406.8500061,3.050018311,403.7999878,0.179992676,403.6199951,6.660003662,396.9599915,1.859985352,395.1000061,0.668304443,401.0510295,393.7231812,1,1,1,1,1,415.0923774,380.405166,397.7487717,-5.882385899,28.80482547,2,2,2,2,1,6.350006104,29,6,2,1,0.132772867,0.179200232,0.196329552,0.477101445,-0.435415119
06-02-2019 10:30,409.5859985,413.7900085,409.3088074,411.7999878,411.7999878,858826,0,1578754,735715,843039,122596,720443,149108,571335,-291128,862463,134332,409.2099915,-0.770019531,409.980011,0.279998779,409.7000122,1.260101318,408.4399109,0.274902344,408.1650085,1.315002441,406.8500061,3.050018311,403.7999878,0.179992676,403.6199951,6.660003662,396.9599915,1.859985352,402.279775,394.5305145,1,1,1,1,1,416.773708,381.0408337,398.9072708,-4.97372017,30.75915413,2,2,2,2,2,4.58001709,29,6,2,2,0.316085964,0.316085964,,0.316085964,0.316085964
06-02-2019 11:30,411.7999878,413.1300049,409.3999939,412.3299866,412.3299866,544436,0,858826,-719928,1578754,735715,843039,122596,720443,149108,571335,-291128,411.7999878,2.589996338,409.2099915,-0.770019531,409.980011,0.279998779,409.7000122,1.260101318,408.4399109,0.274902344,408.1650085,1.315002441,406.8500061,3.050018311,403.7999878,0.179992676,403.6199951,6.660003662,403.63644,395.4798472,1,1,1,1,1,418.224118,381.9679231,400.0960205,-5.894131388,30.36206352,2,2,2,2,2,3.730010986,29,6,2,3,0.26500608,0.26500608,0.02074862,0.27967757,0.250334591
06-02-2019 12:30,412.3669128,413.5,411.9505005,412.519989,412.519989,376199,0,544436,-314390,858826,-719928,1578754,735715,843039,122596,720443,149108,412.3299866,0.529998779,411.7999878,2.589996338,409.2099915,-0.770019531,409.980011,0.279998779,409.7000122,1.260101318,408.4399109,0.274902344,408.1650085,1.315002441,406.8500061,3.050018311,403.7999878,0.179992676,405.0004395,396.4551799,1,1,1,1,1,419.1994958,383.5525428,401.3760193,-6.67950681,28.96744626,2,2,2,2,2,1.549499512,29,6,2,4,0.163486066,0.167955548,0.034684568,0.208240345,0.117947549
06-02-2019 13:30,412.4700012,412.9400024,411.6440125,412.1913147,412.1913147,349241,0,376199,-168237,544436,-314390,858826,-719928,1578754,735715,843039,122596,412.519989,0.190002441,412.3299866,0.529998779,411.7999878,2.589996338,409.2099915,-0.770019531,409.980011,0.279998779,409.7000122,1.260101318,408.4399109,0.274902344,408.1650085,1.315002441,406.8500061,3.050018311,406.33986,397.3572235,1,1,1,1,1,419.8236795,385.3769919,402.6003357,-7.632364803,26.81432281,2,2,2,2,2,1.29598999,29,6,2,5,0.16265464,0.195418291,0.15750965,0.367636532,-0.154280126
06-02-2019 14:30,412.0899963,412.3200073,410.9500122,411.2999878,411.2999878,477744,0,349241,-26958,376199,-168237,544436,-314390,858826,-719928,1578754,735715,412.1913147,-0.328674316,412.519989,0.190002441,412.3299866,0.529998779,411.7999878,2.589996338,409.2099915,-0.770019531,409.980011,0.279998779,409.7000122,1.260101318,408.4399109,0.274902344,408.1650085,1.315002441,407.4644124,398.2852234,1,1,1,1,1,419.8552891,387.7353817,403.7953354,-8.555301301,23.56460611,2,2,2,2,2,1.369995117,29,6,2,6,0.229153686,0.251184747,0.148746644,0.446038514,-0.142247692
06-02-2019 15:30,411.25,411.3200073,410.1799927,411.0499878,411.0499878,542450,0,477744,128503,349241,-26958,376199,-168237,544436,-314390,858826,-719928,411.2999878,-0.891326904,412.1913147,-0.328674316,412.519989,0.190002441,412.3299866,0.529998779,411.7999878,2.589996338,409.2099915,-0.770019531,409.980011,0.279998779,409.7000122,1.260101318,408.4399109,0.274902344,408.5277445,399.2235565,1,1,1,1,1,420.2622209,389.0965682,404.6793945,-9.212233113,21.95341964,2,2,2,2,2,1.140014648,29,6,2,7,0.090370758,0.114041731,0.206832474,0.401082247,-0.288414299
07-02-2019 09:30,407.4299927,410.1700134,404.384491,409.7200012,409.7200012,1320041,0,542450,64706,477744,128503,349241,-26958,376199,-168237,544436,-314390,411.0499878,-0.25,411.2999878,-0.891326904,412.1913147,-0.328674316,412.519989,0.190002441,412.3299866,0.529998779,411.7999878,2.589996338,409.2099915,-0.770019531,409.980011,0.279998779,409.7000122,1.260101318,409.3784119,400.0878896,1,1,1,1,1,420.0890753,391.0437128,405.566394,-10.36907403,18.67628839,2,2,2,2,2,6.665496826,28,7,3,1,0.139376993,0.173851818,0.183810897,0.470960826,-0.398923725
07-02-2019 10:30,409.6398926,410.241394,404.7200012,405.4100952,405.4100952,831505,0,1320041,777591,542450,64706,477744,128503,349241,-26958,376199,-168237,409.7200012,-1.329986572,411.0499878,-0.25,411.2999878,-0.891326904,412.1913147,-0.328674316,412.519989,0.190002441,412.3299866,0.529998779,411.7999878,2.589996338,409.2099915,-0.770019531,409.980011,0.279998779,409.4977519,400.7542257,1,1,1,1,1,419.2965392,393.1712587,406.2338989,-13.88644396,12.23883653,3,2,2,2,2,5.521392822,28,7,3,2,0.295140475,0.295140475,,0.295140475,0.295140475
07-02-2019 11:30,405.4100037,405.4100037,402.3228149,403.7200012,403.7200012,924069,0,831505,-488536,1320041,777591,542450,64706,477744,128503,349241,-26958,405.4100952,-4.309906006,409.7200012,-1.329986572,411.0499878,-0.25,411.2999878,-0.891326904,412.1913147,-0.328674316,412.519989,0.190002441,412.3299866,0.529998779,411.7999878,2.589996338,409.2099915,-0.770019531,409.4924194,401.1898926,1,1,1,1,1,418.1500443,395.4797531,406.8148987,-14.43004308,8.240248157,3,3,2,2,2,3.087280273,28,7,3,3,0.078013495,0.201321229,0.354231735,0.354111791,-0.321392536
07-02-2019 12:30,403.8099976,406,403.8099976,405.4200134,405.4200134,353702,0,924069,92564,831505,-488536,1320041,777591,542450,64706,477744,128503,403.7200012,-1.690093994,405.4100952,-4.309906006,409.7200012,-1.329986572,411.0499878,-0.25,411.2999878,-0.891326904,412.1913147,-0.328674316,412.519989,0.190002441,412.3299866,0.529998779,411.7999878,2.589996338,409.3970866,401.6812266,1,1,1,1,1,417.1286019,397.6000266,407.3643143,-11.70858847,7.819986784,3,3,3,2,2,2.279998779,28,7,3,4,0.124236882,0.163080178,0.127412318,0.219561562,-0.119734831
07-02-2019 13:30,405.7600098,406.5,404.5450134,406.3275146,406.3275146,334050,0,353702,-570367,924069,92564,831505,-488536,1320041,777591,542450,64706,405.4200134,1.700012207,403.7200012,-1.690093994,405.4100952,-4.309906006,409.7200012,-1.329986572,411.0499878,-0.25,411.2999878,-0.891326904,412.1913147,-0.328674316,412.519989,0.190002441,412.3299866,0.529998779,409.274587,402.2711436,1,1,1,1,1,415.8361104,400.015269,407.9256897,-9.508595721,6.312245624,3,3,3,3,2,1.954986572,28,7,3,5,0.096224751,-0.001290295,0.282339165,0.413588881,-0.255722016
07-02-2019 14:30,406.4200134,406.8399963,404.7730103,405.1799927,405.1799927,381346,0,334050,-19652,353702,-570367,924069,92564,831505,-488536,1320041,777591,406.3275146,0.907501221,405.4200134,1.700012207,403.7200012,-1.690093994,405.4100952,-4.309906006,409.7200012,-1.329986572,411.0499878,-0.25,411.2999878,-0.891326904,412.1913147,-0.328674316,412.519989,0.190002441,409.0572591,402.8253103,1,1,1,1,1,414.5120905,402.161289,408.3366898,-9.332097866,3.018703701,3,3,3,3,3,2.066986084,28,7,3,6,0.130697055,0.199210115,0.20719976,0.366720974,-0.320268333
07-02-2019 15:30,405.1000061,405.8299866,404.0700073,405.4500122,405.4500122,475156,0,381346,47296,334050,-19652,353702,-570367,924069,92564,831505,-488536,405.1799927,-1.147521973,406.3275146,0.907501221,405.4200134,1.700012207,403.7200012,-1.690093994,405.4100952,-4.309906006,409.7200012,-1.329986572,411.0499878,-0.25,411.2999878,-0.891326904,412.1913147,-0.328674316,408.7739258,403.4429769,1,1,1,1,1,414.3587046,402.4976766,408.4281906,-8.908692385,2.952335574,3,3,3,3,3,1.759979248,28,7,3,7,0.13889685,0.208224773,0.238447694,0.452403486,-0.308136493
08-02-2019 09:30,400,403.3299866,399.0100098,400.3200073,400.3200073,1101637,1,475156,93810,381346,47296,334050,-19652,353702,-570367,924069,92564,405.4500122,0.270019531,405.1799927,-1.147521973,406.3275146,0.907501221,405.4200134,1.700012207,403.7200012,-1.690093994,405.4100952,-4.309906006,409.7200012,-1.329986572,411.0499878,-0.25,411.2999878,-0.891326904,408.1299255,403.8634776,1,1,1,1,1,414.9156138,401.5927694,408.2541916,-14.59560648,-1.272762053,4,3,3,3,3,6.440002441,27,8,4,1,0.108224031,0.159015872,0.181234828,0.475976676,-0.464520872
08-02-2019 10:30,400.4580078,401.5899963,397.8399963,397.9100037,397.9100037,686525,1,1101637,626481,475156,93810,381346,47296,334050,-19652,353702,-570367,400.3200073,-5.130004883,405.4500122,0.270019531,405.1799927,-1.147521973,406.3275146,0.907501221,405.4200134,1.700012207,403.7200012,-1.690093994,405.4100952,-4.309906006,409.7200012,-1.329986572,411.0499878,-0.25,407.376593,404.2138112,1,1,1,1,1,415.9093471,399.7050358,407.8071915,-17.99934343,-1.795032175,4,4,3,3,3,3.75,27,8,4,2,,,,,
08-02-2019 11:30,398.1700134,401,397.9460144,400.598999,400.598999,485001,1,686525,-415112,1101637,626481,475156,93810,381346,47296,334050,-19652,397.9100037,-2.410003662,400.3200073,-5.130004883,405.4500122,0.270019531,405.1799927,-1.147521973,406.3275146,0.907501221,405.4200134,1.700012207,403.7200012,-1.690093994,405.4100952,-4.309906006,409.7200012,-1.329986572,406.6298604,404.4548177,1,1,1,1,1,416.1440463,398.7137357,407.428891,-15.54504729,1.88526335,3,4,4,3,3,3.089996338,27,8,4,3,0.006512054,0.006512054,,0.006512054,0.006512054
08-02-2019 12:30,400.6900024,402.5889893,400.6900024,401.6099854,401.6099854,529731,1,485001,-201524,686525,-415112,1101637,626481,475156,93810,381346,47296,400.598999,2.688995361,397.9100037,-2.410003662,400.3200073,-5.130004883,405.4500122,0.270019531,405.1799927,-1.147521973,406.3275146,0.907501221,405.4200134,1.700012207,403.7200012,-1.690093994,405.4100952,-4.309906006,405.9151937,404.7758169,1,1,1,1,1,416.1635205,398.0112689,407.0873947,-14.55353519,3.598716468,3,3,4,4,3,1.989990234,27,8,4,4,-0.336656958,-0.336656958,,-0.336656958,-0.336656958
08-02-2019 13:30,401.5899963,403.5210876,401.5700073,402.5855103,402.5855103,273155,1,529731,44730,485001,-201524,686525,-415112,1101637,626481,475156,93810,401.6099854,1.010986328,400.598999,2.688995361,397.9100037,-2.410003662,400.3200073,-5.130004883,405.4500122,0.270019531,405.1799927,-1.147521973,406.3275146,0.907501221,405.4200134,1.700012207,403.7200012,-1.690093994,405.2528951,405.1266673,1,1,1,1,1,415.933462,397.5298772,406.7316696,-13.34795178,5.05563305,3,3,3,4,4,1.951080322,27,8,4,5,0.17226394,0.095764168,0.140474413,0.339772522,0.045375112
08-02-2019 14:30,402.6300049,403.1774902,401.5799866,402.8399963,402.8399963,308623,1,273155,-256576,529731,44730,485001,-201524,686525,-415112,1101637,626481,402.5855103,0.975524902,401.6099854,1.010986328,400.598999,2.688995361,397.9100037,-2.410003662,400.3200073,-5.130004883,405.4500122,0.270019531,405.1799927,-1.147521973,406.3275146,0.907501221,405.4200134,1.700012207,404.6294739,405.484667,0,1,1,1,1,415.5998185,397.1495193,406.3746689,-12.75982216,5.690477071,3,3,3,3,4,1.597503662,27,8,4,6,0.077467505,0.169385664,0.237409357,0.34036392,-0.353805304
08-02-2019 15:30,402.8756104,404.8699951,402.5700073,404.8500061,404.8500061,459371,0,308623,35468,273155,-256576,529731,44730,485001,-201524,686525,-415112,402.8399963,0.254486084,402.5855103,0.975524902,401.6099854,1.010986328,400.598999,2.688995361,397.9100037,-2.410003662,400.3200073,-5.130004883,405.4500122,0.270019531,405.1799927,-1.147521973,406.3275146,0.907501221,404.1994751,405.8319438,0,0,1,1,1,415.3054533,397.007886,406.1566696,-10.45544715,7.842120126,3,3,3,3,3,2.299987793,27,8,4,7,0.08531916,0.118311338,0.209341104,0.400280118,-0.376689166
11-02-2019 09:30,408.7999878,409.75,405.5082092,406.0700073,406.0700073,897251,1,459371,150748,308623,35468,273155,-256576,529731,44730,485001,-201524,404.8500061,2.010009766,402.8399963,0.254486084,402.5855103,0.975524902,401.6099854,1.010986328,400.598999,2.688995361,397.9100037,-2.410003662,400.3200073,-5.130004883,405.4500122,0.270019531,405.1799927,-1.147521973,403.8674764,406.1976105,0,0,0,1,1,414.6252592,397.115082,405.8701706,-8.555251851,8.954925312,2,3,3,3,3,4.899993896,24,11,0,1,0.171715456,0.215323821,0.182377661,0.425813556,-0.298458368
11-02-2019 10:30,405.9299927,407.3099976,405.0799866,407.0499878,407.0499878,434872,1,897251,437880,459371,150748,308623,35468,273155,-256576,529731,44730,406.0700073,1.220001221,404.8500061,2.010009766,402.8399963,0.254486084,402.5855103,0.975524902,401.6099854,1.010986328,400.598999,2.688995361,397.9100037,-2.410003662,400.3200073,-5.130004883,405.4500122,0.270019531,403.6894755,406.5339437,0,0,0,0,1,413.844257,397.3680844,405.6061707,-6.794269163,9.681903441,2,2,3,3,3,2.230010986,24,11,0,2,,,,,
11-02-2019 11:30,406.8099976,406.8099976,405.0100098,405.8099976,405.8099976,269425,1,434872,-462379,897251,437880,459371,150748,308623,35468,273155,-256576,407.0499878,0.979980469,406.0700073,1.220001221,404.8500061,2.010009766,402.8399963,0.254486084,402.5855103,0.975524902,401.6099854,1.010986328,400.598999,2.688995361,397.9100037,-2.410003662,400.3200073,-5.130004883,403.7161357,406.6069438,0,0,0,0,0,412.8428261,397.6985161,405.2706711,-7.032828538,8.111481492,2,2,2,3,3,2.039978027,24,11,0,3,0.146859524,0.146859524,0.233682194,0.312097788,-0.01837874
11-02-2019 12:30,405.9779968,406.2600098,403.5,403.6636047,403.6636047,219331,1,269425,-165447,434872,-462379,897251,437880,459371,150748,308623,35468,405.8099976,-1.239990234,407.0499878,0.979980469,406.0700073,1.220001221,404.8500061,2.010009766,402.8399963,0.254486084,402.5855103,0.975524902,401.6099854,1.010986328,400.598999,2.688995361,397.9100037,-2.410003662,403.7123759,406.6023977,0,0,0,0,0,411.7023126,397.9862586,404.8442856,-8.038707835,5.67734614,3,2,2,2,3,2.760009766,24,11,0,4,0.050902375,0.060789987,0.12762766,0.166622102,-0.138467431
11-02-2019 13:30,403.6400146,404.3500061,402.9500122,403.2799988,403.2799988,257732,1,219331,-50094,269425,-165447,434872,-462379,897251,437880,459371,150748,403.6636047,-2.146392822,405.8099976,-1.239990234,407.0499878,0.979980469,406.0700073,1.220001221,404.8500061,2.010009766,402.8399963,0.254486084,402.5855103,0.975524902,401.6099854,1.010986328,400.598999,2.688995361,403.5697083,406.4833974,0,0,0,0,0,410.6155403,398.2710319,404.4432861,-7.33554154,5.008966833,3,3,2,2,2,1.399993896,24,11,0,5,0.244420038,0.262776196,0.081258885,0.342559934,0.091919206
11-02-2019 14:30,403.1900024,404.3299866,402.6900024,404.1650085,404.1650085,282403,1,257732,38401,219331,-50094,269425,-165447,434872,-462379,897251,437880,403.2799988,-0.383605957,403.6636047,-2.146392822,405.8099976,-1.239990234,407.0499878,0.979980469,406.0700073,1.220001221,404.8500061,2.010009766,402.8399963,0.254486084,402.5855103,0.975524902,401.6099854,1.010986328,403.4255412,406.3500641,0,0,0,0,0,409.4305367,398.7675377,404.0990372,-5.265528126,5.397470875,2,3,3,2,2,1.639984131,24,11,0,6,0.210566483,0.213818908,0.149818948,0.413992971,-0.056173172
11-02-2019 15:30,404.2399902,404.6499939,403.6099854,404,404,348884,1,282403,24671,257732,38401,219331,-50094,269425,-165447,434872,-462379,404.1650085,0.885009766,403.2799988,-0.383605957,403.6636047,-2.146392822,405.8099976,-1.239990234,407.0499878,0.979980469,406.0700073,1.220001221,404.8500061,2.010009766,402.8399963,0.254486084,402.5855103,0.975524902,403.346875,406.2020671,0,0,0,0,0,408.4423911,399.1836831,403.8130371,-4.442391133,4.816316914,2,2,3,3,2,1.040008545,24,11,0,7,0.135308295,0.214400724,0.233010008,0.445238411,-0.208693087
12-02-2019 09:30,407.2900085,408.7399902,405.5,408.0921021,408.0921021,624760,1,348884,66481,282403,24671,257732,38401,219331,-50094,269425,-165447,404,-0.165008545,404.1650085,0.885009766,403.2799988,-0.383605957,403.6636047,-2.146392822,405.8099976,-1.239990234,407.0499878,0.979980469,406.0700073,1.220001221,404.8500061,2.010009766,402.8399963,0.254486084,403.5230143,406.1484701,0,0,0,0,0,408.9143353,398.9799396,403.9471375,-0.822233231,9.11216243,2,2,2,3,3,4.739990234,23,12,1,1,0.164344815,0.192223236,0.159395447,0.485932946,-0.234245658
